longitude,latitude,dist,latlon
113.860802,22.57981,宝安区,"113.860802,22.57981"
114.082006,22.529845,福田区,"114.082006,22.529845"
114.039009,22.654116,龙华区,"114.039009,22.654116"
113.924358767,22.537628502,南山区,"113.924358767,22.537628502"
114.065233,22.627638,龙岗区,"114.065233,22.627638"
114.044724,22.571657,福田区,"114.044724,22.571657"
114.144814,22.618422,龙岗区,"114.144814,22.618422"
114.120013,22.54421,罗湖区,"114.120013,22.54421"
113.91281,22.58401,宝安区,"113.91281,22.58401"
114.099763,22.574781,福田区,"114.099763,22.574781"
113.924099,22.543992,南山区,"113.924099,22.543992"
113.918041,22.531379,南山区,"113.918041,22.531379"
114.280661,22.746866,龙岗区,"114.280661,22.746866"
114.124178,22.60626,龙岗区,"114.124178,22.60626"
114.073944603,22.5437354542,福田区,"114.073944603,22.5437354542"
113.911181,22.568411,宝安区,"113.911181,22.568411"
114.164311,22.635212,龙岗区,"114.164311,22.635212"
114.056752051,22.5191352287,福田区,"114.056752051,22.5191352287"
113.8516,22.594898,宝安区,"113.8516,22.594898"
114.22597,22.73853,龙岗区,"114.22597,22.73853"
114.27159,22.7332,龙岗区,"114.27159,22.7332"
113.811295,22.678309,宝安区,"113.811295,22.678309"
113.97316,22.573818,南山区,"113.97316,22.573818"
114.055107693,22.5493922718,福田区,"114.055107693,22.5493922718"
114.077125055,22.5492837977,福田区,"114.077125055,22.5492837977"
114.032923,22.543661,福田区,"114.032923,22.543661"
113.9245622,22.5387395792,南山区,"113.9245622,22.5387395792"
114.257212,22.717829,龙岗区,"114.257212,22.717829"
114.11197,22.596869,龙岗区,"114.11197,22.596869"
113.94063,22.485997,南山区,"113.94063,22.485997"
113.830707,22.682473,宝安区,"113.830707,22.682473"
114.233674,22.683869,龙岗区,"114.233674,22.683869"
114.069912877,22.5217311705,福田区,"114.069912877,22.5217311705"
114.144564,22.630126,龙岗区,"114.144564,22.630126"
114.042162,22.606336,龙华区,"114.042162,22.606336"
113.817844,22.681729,宝安区,"113.817844,22.681729"
114.158872,22.611161,龙岗区,"114.158872,22.611161"
114.24786,22.702331,龙岗区,"114.24786,22.702331"
113.905230528,22.5590271224,宝安区,"113.905230528,22.5590271224"
114.068208,22.6356,龙岗区,"114.068208,22.6356"
113.94194,22.739923,光明区,"113.94194,22.739923"
113.895184,22.591072,宝安区,"113.895184,22.591072"
113.821344,22.724884,宝安区,"113.821344,22.724884"
114.047684,22.674383,龙华区,"114.047684,22.674383"
114.077394,22.618285,龙岗区,"114.077394,22.618285"
114.062607926,22.5145235235,福田区,"114.062607926,22.5145235235"
114.134109314,22.5558901414,罗湖区,"114.134109314,22.5558901414"
113.916071,22.586418,宝安区,"113.916071,22.586418"
114.062327,22.720914,光明区,"114.062327,22.720914"
113.899587,22.567211,宝安区,"113.899587,22.567211"
114.064675,22.640224,龙岗区,"114.064675,22.640224"
113.924758,22.54309,南山区,"113.924758,22.54309"
113.840349,22.640648,宝安区,"113.840349,22.640648"
113.933226455,22.5331659337,南山区,"113.933226455,22.5331659337"
114.237323,22.715663,龙岗区,"114.237323,22.715663"
113.899409,22.594165,宝安区,"113.899409,22.594165"
113.849216,22.612203,宝安区,"113.849216,22.612203"
114.020544,22.643385,龙华区,"114.020544,22.643385"
114.032753,22.534192,福田区,"114.032753,22.534192"
114.069268,22.52702,福田区,"114.069268,22.52702"
113.9083,22.562813,宝安区,"113.9083,22.562813"
114.050446,22.608781,龙华区,"114.050446,22.608781"
114.081725,22.530853,福田区,"114.081725,22.530853"
113.919754,22.533528,南山区,"113.919754,22.533528"
113.914675,22.57925,宝安区,"113.914675,22.57925"
113.955385,22.592942,南山区,"113.955385,22.592942"
113.937400448,22.5220302523,南山区,"113.937400448,22.5220302523"
114.055240141,22.5709801423,福田区,"114.055240141,22.5709801423"
113.971979048,22.5389227788,南山区,"113.971979048,22.5389227788"
114.039009,22.654116,龙华区,"114.039009,22.654116"
114.257212,22.717829,龙岗区,"114.257212,22.717829"
114.234523,22.704899,龙岗区,"114.234523,22.704899"
113.874243,22.603945,宝安区,"113.874243,22.603945"
114.26241,22.726512,龙岗区,"114.26241,22.726512"
114.048238165,22.5497273185,福田区,"114.048238165,22.5497273185"
113.919485,22.576451,宝安区,"113.919485,22.576451"
113.980218097,22.5697297023,南山区,"113.980218097,22.5697297023"
114.053734364,22.5219695028,福田区,"114.053734364,22.5219695028"
113.972004221,22.528065995,南山区,"113.972004221,22.528065995"
113.868626,22.586183,宝安区,"113.868626,22.586183"
113.997049368,22.5429494423,南山区,"113.997049368,22.5429494423"
113.991185,22.542537,南山区,"113.991185,22.542537"
114.134109314,22.5558901414,罗湖区,"114.134109314,22.5558901414"
114.1272349,22.5632592948,罗湖区,"114.1272349,22.5632592948"
113.804335,22.683675,宝安区,"113.804335,22.683675"
113.839908,22.639438,宝安区,"113.839908,22.639438"
113.974158,22.590104,南山区,"113.974158,22.590104"
113.920153797,22.543912068,南山区,"113.920153797,22.543912068"
114.055002,22.529698,福田区,"114.055002,22.529698"
114.039467,22.630263,龙华区,"114.039467,22.630263"
114.007667,22.674409,龙华区,"114.007667,22.674409"
114.284242,22.754512,龙岗区,"114.284242,22.754512"
113.972354297,22.5355851203,南山区,"113.972354297,22.5355851203"
114.127677,22.60437,龙岗区,"114.127677,22.60437"
114.035895,22.680999,龙华区,"114.035895,22.680999"
113.869225,22.673187,宝安区,"113.869225,22.673187"
114.144564,22.630126,龙岗区,"114.144564,22.630126"
113.853219,22.604705,宝安区,"113.853219,22.604705"
113.916068,22.519829,南山区,"113.916068,22.519829"
113.968023752,22.5962122001,南山区,"113.968023752,22.5962122001"
114.146905378,22.625247955,龙岗区,"114.146905378,22.625247955"
114.073854,22.532069,福田区,"114.073854,22.532069"
114.128917,22.556108,罗湖区,"114.128917,22.556108"
114.076799004,22.5586490895,福田区,"114.076799004,22.5586490895"
114.040819,22.668245,龙华区,"114.040819,22.668245"
114.127639943,22.5437314626,罗湖区,"114.127639943,22.5437314626"
114.06786531,22.5266225178,福田区,"114.06786531,22.5266225178"
113.861957,22.573121,宝安区,"113.861957,22.573121"
113.839953,22.639189,宝安区,"113.839953,22.639189"
113.938293,22.484402,南山区,"113.938293,22.484402"
114.146576,22.555308,罗湖区,"114.146576,22.555308"
113.88258647,22.6012451014,宝安区,"113.88258647,22.6012451014"
114.053863292,22.5301041711,福田区,"114.053863292,22.5301041711"
114.130368,22.608103,龙岗区,"114.130368,22.608103"
114.04405,22.524205,福田区,"114.04405,22.524205"
113.828472,22.73551,宝安区,"113.828472,22.73551"
113.926277,22.50583,南山区,"113.926277,22.50583"
113.874457,22.587162,宝安区,"113.874457,22.587162"
113.945769,22.735107,光明区,"113.945769,22.735107"
114.027959,22.658166,龙华区,"114.027959,22.658166"
114.038148,22.680298,龙华区,"114.038148,22.680298"
114.101127,22.548309,福田区,"114.101127,22.548309"
114.220983,22.647562,龙岗区,"114.220983,22.647562"
113.884074,22.568952,宝安区,"113.884074,22.568952"
114.116330895,22.5566243497,罗湖区,"114.116330895,22.5566243497"
114.071282183,22.5515613601,福田区,"114.071282183,22.5515613601"
114.226911119,22.7074759392,龙岗区,"114.226911119,22.7074759392"
114.250546,22.562323,盐田区,"114.250546,22.562323"
113.997847,22.59674,南山区,"113.997847,22.59674"
114.178250744,22.5679896923,罗湖区,"114.178250744,22.5679896923"
114.054663,22.679471,龙华区,"114.054663,22.679471"
114.146662,22.550326,罗湖区,"114.146662,22.550326"
113.964492334,22.5768672293,南山区,"113.964492334,22.5768672293"
114.06835942,22.6317144314,龙岗区,"114.06835942,22.6317144314"
114.194895252,22.5614854337,罗湖区,"114.194895252,22.5614854337"
114.341329,22.682704,坪山区,"114.341329,22.682704"
114.057109779,22.5512551894,福田区,"114.057109779,22.5512551894"
114.044485,22.66556,龙华区,"114.044485,22.66556"
113.913727139,22.5703535976,宝安区,"113.913727139,22.5703535976"
113.923356,22.51003,南山区,"113.923356,22.51003"
113.953116,22.529156,南山区,"113.953116,22.529156"
113.933607,22.530811,南山区,"113.933607,22.530811"
114.047682,22.628166,龙华区,"114.047682,22.628166"
114.028421,22.633667,龙华区,"114.028421,22.633667"
114.30341,22.78532,龙岗区,"114.30341,22.78532"
114.127677,22.60437,龙岗区,"114.127677,22.60437"
114.156789954,22.6222339843,龙岗区,"114.156789954,22.6222339843"
113.975192,22.583284,南山区,"113.975192,22.583284"
113.859969,22.579843,宝安区,"113.859969,22.579843"
113.869225,22.673187,宝安区,"113.869225,22.673187"
113.934621833,22.5042615101,南山区,"113.934621833,22.5042615101"
113.931122121,22.5227909829,南山区,"113.931122121,22.5227909829"
113.912562,22.583419,宝安区,"113.912562,22.583419"
113.816791,22.677693,宝安区,"113.816791,22.677693"
114.14559,22.55407,罗湖区,"114.14559,22.55407"
114.185173566,22.6427630673,龙岗区,"114.185173566,22.6427630673"
114.343655,22.71343,坪山区,"114.343655,22.71343"
114.076811,22.562459,福田区,"114.076811,22.562459"
114.015961421,22.6457774609,龙华区,"114.015961421,22.6457774609"
114.213164873,22.7128307042,龙岗区,"114.213164873,22.7128307042"
114.075603,22.533012,福田区,"114.075603,22.533012"
114.06865778,22.6141855299,龙岗区,"114.06865778,22.6141855299"
114.077906586,22.5392509891,福田区,"114.077906586,22.5392509891"
114.05229115,22.529507175,福田区,"114.05229115,22.529507175"
114.229081,22.731861,龙岗区,"114.229081,22.731861"
113.836198,22.694028,宝安区,"113.836198,22.694028"
113.812878,22.698784,宝安区,"113.812878,22.698784"
114.056231,22.572207,福田区,"114.056231,22.572207"
114.040704,22.654158,龙华区,"114.040704,22.654158"
114.05478325,22.5321214333,福田区,"114.05478325,22.5321214333"
114.034887785,22.6720287744,龙华区,"114.034887785,22.6720287744"
114.034306,22.655875,龙华区,"114.034306,22.655875"
114.020514,22.554136,福田区,"114.020514,22.554136"
114.132393,22.62858,龙岗区,"114.132393,22.62858"
114.053916,22.604361,龙华区,"114.053916,22.604361"
114.057109779,22.5512551894,福田区,"114.057109779,22.5512551894"
114.038979,22.636405,龙华区,"114.038979,22.636405"
113.817216,22.696523,宝安区,"113.817216,22.696523"
114.088879,22.747005,光明区,"114.088879,22.747005"
114.064397515,22.5321975223,福田区,"114.064397515,22.5321975223"
114.055973,22.683985,龙华区,"114.055973,22.683985"
114.243788575,22.7300473059,龙岗区,"114.243788575,22.7300473059"
113.81911619,22.6800160079,宝安区,"113.81911619,22.6800160079"
113.920491,22.53626,南山区,"113.920491,22.53626"
114.146576,22.555308,罗湖区,"114.146576,22.555308"
113.895847,22.58419,宝安区,"113.895847,22.58419"
113.897286,22.493957,南山区,"113.897286,22.493957"
114.108254,22.564313,福田区,"114.108254,22.564313"
114.034365688,22.6295346929,龙华区,"114.034365688,22.6295346929"
114.131933211,22.5826089527,罗湖区,"114.131933211,22.5826089527"
113.911181,22.568411,宝安区,"113.911181,22.568411"
113.919370774,22.5464825125,南山区,"113.919370774,22.5464825125"
114.215913,22.716854,龙岗区,"114.215913,22.716854"
114.034306,22.655875,龙华区,"114.034306,22.655875"
114.054107114,22.5472930842,福田区,"114.054107114,22.5472930842"
114.240139,22.704719,龙岗区,"114.240139,22.704719"
114.051954881,22.5368797863,福田区,"114.051954881,22.5368797863"
114.14559,22.55407,罗湖区,"114.14559,22.55407"
113.927529,22.527781,南山区,"113.927529,22.527781"
114.237329,22.736805,龙岗区,"114.237329,22.736805"
114.040819,22.668245,龙华区,"114.040819,22.668245"
114.136398941,22.5568448325,罗湖区,"114.136398941,22.5568448325"
113.981081,22.562667,南山区,"113.981081,22.562667"
113.866106,22.593884,宝安区,"113.866106,22.593884"
114.226911119,22.7074759392,龙岗区,"114.226911119,22.7074759392"
114.034306,22.655875,龙华区,"114.034306,22.655875"
113.973075,22.546479,南山区,"113.973075,22.546479"
114.272983,22.740903,龙岗区,"114.272983,22.740903"
114.028755384,22.5442073866,福田区,"114.028755384,22.5442073866"
114.120158,22.619591,龙岗区,"114.120158,22.619591"
114.168411,22.617891,龙岗区,"114.168411,22.617891"
113.924871,22.558119,南山区,"113.924871,22.558119"
113.859969,22.579843,宝安区,"113.859969,22.579843"
113.972004221,22.528065995,南山区,"113.972004221,22.528065995"
114.058266802,22.5338051798,福田区,"114.058266802,22.5338051798"
114.251807,22.734978,龙岗区,"114.251807,22.734978"
114.032051,22.529622,福田区,"114.032051,22.529622"
113.966370326,22.5726403828,南山区,"113.966370326,22.5726403828"
113.925457,22.493945,南山区,"113.925457,22.493945"
114.069621878,22.5710454589,福田区,"114.069621878,22.5710454589"
114.216424,22.658372,龙岗区,"114.216424,22.658372"
114.109785,22.617363,龙岗区,"114.109785,22.617363"
114.061791,22.646528,龙岗区,"114.061791,22.646528"
114.075605856,22.5500015525,福田区,"114.075605856,22.5500015525"
113.946892,22.695239,宝安区,"113.946892,22.695239"
114.041843,22.675051,龙华区,"114.041843,22.675051"
114.117220527,22.5965936639,龙岗区,"114.117220527,22.5965936639"
114.051964174,22.570264469,福田区,"114.051964174,22.570264469"
114.099879,22.552955,福田区,"114.099879,22.552955"
114.129636059,22.5633475867,罗湖区,"114.129636059,22.5633475867"
113.988124,22.565003,南山区,"113.988124,22.565003"
114.052664,22.561407,福田区,"114.052664,22.561407"
114.017863,22.651492,龙华区,"114.017863,22.651492"
114.043869,22.622882,龙华区,"114.043869,22.622882"
113.908106,22.581426,宝安区,"113.908106,22.581426"
114.034306,22.655875,龙华区,"114.034306,22.655875"
113.871924,22.572253,宝安区,"113.871924,22.572253"
113.981433,22.566562,南山区,"113.981433,22.566562"
114.225089,22.734888,龙岗区,"114.225089,22.734888"
113.941072,22.519566,南山区,"113.941072,22.519566"
114.076811,22.562459,福田区,"114.076811,22.562459"
114.243453,22.72895,龙岗区,"114.243453,22.72895"
114.076811,22.562459,福田区,"114.076811,22.562459"
114.052905,22.636913,龙华区,"114.052905,22.636913"
114.072026,22.659738,龙岗区,"114.072026,22.659738"
114.213164873,22.7128307042,龙岗区,"114.213164873,22.7128307042"
113.916052,22.587005,宝安区,"113.916052,22.587005"
113.879726,22.596983,宝安区,"113.879726,22.596983"
113.977139,22.558157,南山区,"113.977139,22.558157"
114.067971882,22.570210703,福田区,"114.067971882,22.570210703"
114.132012,22.609141,龙岗区,"114.132012,22.609141"
114.031175,22.662608,龙华区,"114.031175,22.662608"
114.042710497,22.6647723816,龙华区,"114.042710497,22.6647723816"
113.899041,22.502003,南山区,"113.899041,22.502003"
113.908499,22.583207,宝安区,"113.908499,22.583207"
114.143172,22.632277,龙岗区,"114.143172,22.632277"
114.2177,22.65305,龙岗区,"114.2177,22.65305"
113.93143,22.510947,南山区,"113.93143,22.510947"
113.962124,22.557043,南山区,"113.962124,22.557043"
114.051056,22.651569,龙华区,"114.051056,22.651569"
113.957672,22.547709,南山区,"113.957672,22.547709"
113.936296,22.523262,南山区,"113.936296,22.523262"
113.848776,22.605354,宝安区,"113.848776,22.605354"
113.927414,22.560305,南山区,"113.927414,22.560305"
114.234821,22.683563,龙岗区,"114.234821,22.683563"
113.89682,22.587554,宝安区,"113.89682,22.587554"
113.898708,22.490612,南山区,"113.898708,22.490612"
114.117091,22.549283,罗湖区,"114.117091,22.549283"
114.07560812,22.5516117655,福田区,"114.07560812,22.5516117655"
114.311988,22.597703,盐田区,"114.311988,22.597703"
114.076189791,22.6234690997,龙岗区,"114.076189791,22.6234690997"
114.064937,22.66603,龙岗区,"114.064937,22.66603"
113.979887,22.557031,南山区,"113.979887,22.557031"
113.931122121,22.5227909829,南山区,"113.931122121,22.5227909829"
113.919332378,22.5790092673,宝安区,"113.919332378,22.5790092673"
114.048536,22.606294,龙华区,"114.048536,22.606294"
114.143172,22.632277,龙岗区,"114.143172,22.632277"
114.027501,22.668184,龙华区,"114.027501,22.668184"
113.933607,22.530811,南山区,"113.933607,22.530811"
114.121356,22.62681,龙岗区,"114.121356,22.62681"
114.076189791,22.6234690997,龙岗区,"114.076189791,22.6234690997"
113.898708,22.490612,南山区,"113.898708,22.490612"
114.076697,22.659448,龙岗区,"114.076697,22.659448"
113.984193,22.680521,龙华区,"113.984193,22.680521"
113.884334,22.56089,宝安区,"113.884334,22.56089"
114.068078,22.635246,龙岗区,"114.068078,22.635246"
113.89756,22.587516,宝安区,"113.89756,22.587516"
113.975192,22.583284,南山区,"113.975192,22.583284"
114.042886,22.636677,龙华区,"114.042886,22.636677"
114.136063,22.577684,罗湖区,"114.136063,22.577684"
114.02569,22.638754,龙华区,"114.02569,22.638754"
113.88258647,22.6012451014,宝安区,"113.88258647,22.6012451014"
114.06201049,22.5300558213,福田区,"114.06201049,22.5300558213"
114.060787,22.533245,福田区,"114.060787,22.533245"
113.957672,22.547709,南山区,"113.957672,22.547709"
114.099763,22.574781,福田区,"114.099763,22.574781"
113.82177,22.707166,宝安区,"113.82177,22.707166"
114.16371,22.625586,龙岗区,"114.16371,22.625586"
114.195164078,22.6542743027,龙岗区,"114.195164078,22.6542743027"
114.143258,22.569588,罗湖区,"114.143258,22.569588"
114.085357,22.542077,福田区,"114.085357,22.542077"
114.12732,22.539519,罗湖区,"114.12732,22.539519"
114.048716511,22.6181544839,龙华区,"114.048716511,22.6181544839"
114.076942,22.645918,龙岗区,"114.076942,22.645918"
114.081136,22.62871,龙岗区,"114.081136,22.62871"
114.058111,22.533197,福田区,"114.058111,22.533197"
113.957672,22.547709,南山区,"113.957672,22.547709"
114.056231,22.572207,福田区,"114.056231,22.572207"
114.244824,22.698504,龙岗区,"114.244824,22.698504"
114.25771572,22.7370717153,龙岗区,"114.25771572,22.7370717153"
114.265764,22.721665,龙岗区,"114.265764,22.721665"
114.038508,22.672763,龙华区,"114.038508,22.672763"
113.897925,22.552472,宝安区,"113.897925,22.552472"
113.84072,22.791656,宝安区,"113.84072,22.791656"
114.038643202,22.6333584989,龙华区,"114.038643202,22.6333584989"
113.916071,22.586418,宝安区,"113.916071,22.586418"
113.810652,22.671611,宝安区,"113.810652,22.671611"
114.040873,22.564016,福田区,"114.040873,22.564016"
114.237329,22.736805,龙岗区,"114.237329,22.736805"
114.115835794,22.5457670716,罗湖区,"114.115835794,22.5457670716"
114.14559,22.55407,罗湖区,"114.14559,22.55407"
114.12874243,22.5480912247,罗湖区,"114.12874243,22.5480912247"
113.976244,22.53759,南山区,"113.976244,22.53759"
114.259722,22.741138,龙岗区,"114.259722,22.741138"
113.937829823,22.5235882733,南山区,"113.937829823,22.5235882733"
114.208862,22.654917,龙岗区,"114.208862,22.654917"
113.955233,22.5936,南山区,"113.955233,22.5936"
114.063711977,22.5299493409,福田区,"114.063711977,22.5299493409"
113.919485,22.576451,宝安区,"113.919485,22.576451"
114.13786105,22.5787100733,罗湖区,"114.13786105,22.5787100733"
114.129636059,22.5633475867,罗湖区,"114.129636059,22.5633475867"
114.21824,22.649057,龙岗区,"114.21824,22.649057"
113.86036,22.77342,宝安区,"113.86036,22.77342"
113.798152,22.732016,宝安区,"113.798152,22.732016"
113.898801,22.590399,宝安区,"113.898801,22.590399"
114.225089,22.734888,龙岗区,"114.225089,22.734888"
114.069763,22.698107,光明区,"114.069763,22.698107"
113.932878,22.531525,南山区,"113.932878,22.531525"
113.821847,22.721296,宝安区,"113.821847,22.721296"
113.913159372,22.5159592416,南山区,"113.913159372,22.5159592416"
113.972354297,22.5355851203,南山区,"113.972354297,22.5355851203"
113.935106,22.518627,南山区,"113.935106,22.518627"
113.931677,22.508127,南山区,"113.931677,22.508127"
113.924167239,22.5418635985,南山区,"113.924167239,22.5418635985"
113.815317,22.728261,宝安区,"113.815317,22.728261"
114.031366678,22.5400669841,福田区,"114.031366678,22.5400669841"
113.945167682,22.5252480487,南山区,"113.945167682,22.5252480487"
114.24391,22.725198,龙岗区,"114.24391,22.725198"
113.949362,22.51207,南山区,"113.949362,22.51207"
114.226911119,22.7074759392,龙岗区,"114.226911119,22.7074759392"
114.034306,22.655875,龙华区,"114.034306,22.655875"
113.889415063,22.5688768066,宝安区,"113.889415063,22.5688768066"
113.958439,22.589722,南山区,"113.958439,22.589722"
113.889953,22.560644,宝安区,"113.889953,22.560644"
113.884074,22.568952,宝安区,"113.884074,22.568952"
113.810939,22.675064,宝安区,"113.810939,22.675064"
113.858269,22.59957,宝安区,"113.858269,22.59957"
113.938293,22.484402,南山区,"113.938293,22.484402"
114.133407,22.54665,罗湖区,"114.133407,22.54665"
114.058343674,22.5308061268,福田区,"114.058343674,22.5308061268"
114.024105,22.755056,光明区,"114.024105,22.755056"
114.040931,22.652682,龙华区,"114.040931,22.652682"
113.894979,22.592788,宝安区,"113.894979,22.592788"
114.108254,22.564313,福田区,"114.108254,22.564313"
114.030079,22.653338,龙华区,"114.030079,22.653338"
113.899967,22.781909,光明区,"113.899967,22.781909"
113.927047,22.72435,光明区,"113.927047,22.72435"
113.871073,22.610825,宝安区,"113.871073,22.610825"
114.015961421,22.6457774609,龙华区,"114.015961421,22.6457774609"
114.109165314,22.5647418555,福田区,"114.109165314,22.5647418555"
114.120013,22.54421,罗湖区,"114.120013,22.54421"
113.866134,22.568469,宝安区,"113.866134,22.568469"
114.229686,22.563074,盐田区,"114.229686,22.563074"
113.941906,22.73999,光明区,"113.941906,22.73999"
113.929975931,22.5034549737,南山区,"113.929975931,22.5034549737"
114.025504,22.63159,龙华区,"114.025504,22.63159"
114.066222,22.638596,龙岗区,"114.066222,22.638596"
114.051954881,22.5368797863,福田区,"114.051954881,22.5368797863"
113.826514,22.698632,宝安区,"113.826514,22.698632"
113.862618,22.576197,宝安区,"113.862618,22.576197"
114.144887,22.614605,龙岗区,"114.144887,22.614605"
113.971732475,22.5330485224,南山区,"113.971732475,22.5330485224"
113.902656,22.508956,南山区,"113.902656,22.508956"
113.947384611,22.4961562087,南山区,"113.947384611,22.4961562087"
113.929784,22.521935,南山区,"113.929784,22.521935"
113.887099,22.791591,光明区,"113.887099,22.791591"
114.245457,22.715237,龙岗区,"114.245457,22.715237"
114.046723,22.607138,龙华区,"114.046723,22.607138"
113.874584,22.574039,宝安区,"113.874584,22.574039"
113.903375,22.566968,宝安区,"113.903375,22.566968"
113.931122121,22.5227909829,南山区,"113.931122121,22.5227909829"
113.942481224,22.4994573889,南山区,"113.942481224,22.4994573889"
114.115683,22.617927,龙岗区,"114.115683,22.617927"
114.046853,22.674717,龙华区,"114.046853,22.674717"
113.94063,22.485997,南山区,"113.94063,22.485997"
114.075090217,22.5432565509,福田区,"114.075090217,22.5432565509"
114.14559,22.55407,罗湖区,"114.14559,22.55407"
113.918550607,22.5226364291,南山区,"113.918550607,22.5226364291"
114.092684,22.630027,龙岗区,"114.092684,22.630027"
114.041689638,22.5265097051,福田区,"114.041689638,22.5265097051"
114.058466443,22.5391298051,福田区,"114.058466443,22.5391298051"
114.237733,22.555494,盐田区,"114.237733,22.555494"
113.919485,22.576451,宝安区,"113.919485,22.576451"
113.924048551,22.5113852245,南山区,"113.924048551,22.5113852245"
114.07779849,22.5355893617,福田区,"114.07779849,22.5355893617"
113.978618,22.545339,南山区,"113.978618,22.545339"
113.873354,22.635538,宝安区,"113.873354,22.635538"
113.929872725,22.5113466695,南山区,"113.929872725,22.5113466695"
113.818545,22.679467,宝安区,"113.818545,22.679467"
114.168411,22.617891,龙岗区,"114.168411,22.617891"
114.026487094,22.7519754398,光明区,"114.026487094,22.7519754398"
113.907451,22.579517,宝安区,"113.907451,22.579517"
113.885242,22.591556,宝安区,"113.885242,22.591556"
114.045512303,22.5301457135,福田区,"114.045512303,22.5301457135"
114.065467558,22.5693491897,福田区,"114.065467558,22.5693491897"
113.991743,22.593965,南山区,"113.991743,22.593965"
114.068719,22.516749,福田区,"114.068719,22.516749"
113.828895,22.740196,宝安区,"113.828895,22.740196"
113.854744,22.598664,宝安区,"113.854744,22.598664"
114.049794,22.643077,龙华区,"114.049794,22.643077"
113.855532,22.749596,宝安区,"113.855532,22.749596"
114.072026,22.659738,龙岗区,"114.072026,22.659738"
114.035002,22.669226,龙华区,"114.035002,22.669226"
114.244824,22.698504,龙岗区,"114.244824,22.698504"
114.187302,22.639586,龙岗区,"114.187302,22.639586"
114.057973,22.643157,龙华区,"114.057973,22.643157"
114.094512136,22.5583807562,福田区,"114.094512136,22.5583807562"
113.823063,22.725118,宝安区,"113.823063,22.725118"
114.034108,22.52807,福田区,"114.034108,22.52807"
113.924871,22.558119,南山区,"113.924871,22.558119"
114.058929356,22.5373132959,福田区,"114.058929356,22.5373132959"
113.87015,22.62448,宝安区,"113.87015,22.62448"
114.116161129,22.5592643211,罗湖区,"114.116161129,22.5592643211"
113.867787,22.747433,宝安区,"113.867787,22.747433"
114.062327,22.720914,光明区,"114.062327,22.720914"
113.984146685,22.5456216871,南山区,"113.984146685,22.5456216871"
114.146576,22.555308,罗湖区,"114.146576,22.555308"
113.948483,22.497518,南山区,"113.948483,22.497518"
114.032849,22.625129,龙华区,"114.032849,22.625129"
114.044454,22.611809,龙华区,"114.044454,22.611809"
114.226911119,22.7074759392,龙岗区,"114.226911119,22.7074759392"
114.310038,22.725205,龙岗区,"114.310038,22.725205"
114.013248,22.541661,福田区,"114.013248,22.541661"
114.13786105,22.5787100733,罗湖区,"114.13786105,22.5787100733"
114.063668,22.639802,龙岗区,"114.063668,22.639802"
114.002177,22.67864,龙华区,"114.002177,22.67864"
114.077588,22.574018,福田区,"114.077588,22.574018"
114.123443,22.655446,龙岗区,"114.123443,22.655446"
113.816224,22.69416,宝安区,"113.816224,22.69416"
114.233453,22.698575,龙岗区,"114.233453,22.698575"
114.063711977,22.5299493409,福田区,"114.063711977,22.5299493409"
114.045470685,22.5645112527,福田区,"114.045470685,22.5645112527"
113.844313,22.733567,宝安区,"113.844313,22.733567"
113.811651,22.709846,宝安区,"113.811651,22.709846"
113.928690731,22.5044512044,南山区,"113.928690731,22.5044512044"
114.048536,22.606294,龙华区,"114.048536,22.606294"
113.937389,22.586106,南山区,"113.937389,22.586106"
114.227142,22.668569,龙岗区,"114.227142,22.668569"
113.9245622,22.5387395792,南山区,"113.9245622,22.5387395792"
113.949424997,22.4957908337,南山区,"113.949424997,22.4957908337"
113.895404951,22.56543457,宝安区,"113.895404951,22.56543457"
113.925177,22.523911,南山区,"113.925177,22.523911"
113.8217,22.722579,宝安区,"113.8217,22.722579"
113.841121,22.69565,宝安区,"113.841121,22.69565"
114.412264,22.763846,坪山区,"114.412264,22.763846"
114.275613,22.695937,龙岗区,"114.275613,22.695937"
114.213164873,22.7128307042,龙岗区,"114.213164873,22.7128307042"
114.024506,22.63939,龙华区,"114.024506,22.63939"
114.045407,22.625482,龙华区,"114.045407,22.625482"
114.08844,22.647575,龙岗区,"114.08844,22.647575"
114.240139,22.704719,龙岗区,"114.240139,22.704719"
114.068278,22.695973,光明区,"114.068278,22.695973"
114.16375,22.618439,龙岗区,"114.16375,22.618439"
114.058343674,22.5308061268,福田区,"114.058343674,22.5308061268"
114.101287,22.550459,福田区,"114.101287,22.550459"
114.07779849,22.5355893617,福田区,"114.07779849,22.5355893617"
113.972229,22.575614,南山区,"113.972229,22.575614"
113.823072,22.709174,宝安区,"113.823072,22.709174"
113.929784,22.52688,南山区,"113.929784,22.52688"
114.310027,22.725295,龙岗区,"114.310027,22.725295"
113.815317,22.728261,宝安区,"113.815317,22.728261"
113.830927,22.682391,宝安区,"113.830927,22.682391"
114.144512658,22.6226525565,龙岗区,"114.144512658,22.6226525565"
114.123443,22.655446,龙岗区,"114.123443,22.655446"
113.97482,22.547489,南山区,"113.97482,22.547489"
114.276713,22.728152,龙岗区,"114.276713,22.728152"
114.020544,22.643385,龙华区,"114.020544,22.643385"
113.920973,22.537003,南山区,"113.920973,22.537003"
113.917649913,22.5372822555,南山区,"113.917649913,22.5372822555"
113.903737,22.586148,宝安区,"113.903737,22.586148"
113.907295,22.582106,宝安区,"113.907295,22.582106"
